tweet_id,customer_text,historical_reply
44927,@AmazonHelp Item no longer needed. I have spoken to someone at your end earlier and they agreed a full redund.,"@125940 Thanks for the additional information, Tim! We'd like another chance to look into this further with you. Please reach out to us in real-time via phone or chat here: https://t.co/hApLpMlfHN ^ML"
183264,@AmazonHelp 😥 https://t.co/1dg461rTzw,@159098 What can you see when you select 'Track Package'? ^JJ
2737501,@AmazonHelp There is now. It got mis-sorted in NY. I just checked again as it said it was supposed to arrive by 8 pm. 😩,@767047 Oh no! Orders like this typically arrive the following business day. Please keep us posted on the arrival! ^MB
13142,"@AmazonHelp Submitted, for the third time for the same issue.",@118701 Thanks for submitting the details. We've received your details and we'll reach out to you soon. ^GK
507156,@116935 I feel betrayed I brought the Little Mix glory days Platinum Edition for the documentary and didn’t get it 😬 is there anything I can do ? I just wanna watch the documentary,@236411 I'm sorry it's missing from the order! We can look into this with you so please reach out to us here: https://t.co/JzP7hlA23B ^DD
1757992,There is a serious problem in your payment gateway when using @116988  card! @115850 Kindly look into it.,@529271 We'd like to check and assist you regarding this. Please connect with our support team here: https://t.co/vlvfJr4nN9. ^NR
289007,Yay I got my book at last! Thank you @AmazonHelp for helping me! :) That was fast! I should have written you sooner.,@184865 Whoo hoo! We're always happy to help! Glad you have received your book 📚! Let us know if you need anything in the future. ^AL
1390711,"Paket verschollen, Ersatzlieferung nicht möglich. Aber ich soll für eine Erstattung die Ware zurückschicken.

@116316 will mich trollen.","@443480 Oje! Melde dich doch gleich mal hier https://t.co/va1VRoK7GS und lass meine Kollegen prüfen, was passiert ist. Viele Grüße ^DS"
2290036,@115850 when are you launching Amazon prime music?? Eagerly waiting!,@665258 We do not have any update as of now. Kindly stay tuned! ^HR
229738,"@AmazonHelp alors, le problème sur cette page, c'est que je ne vois pas de choix ""article non reçu"" je fait ma réclamation comment?","@170754 Vous pouvez choisir n'importe quelle raison de contact sous "" où est ma commande ? "" afin de joindre notre SAV..
^KE"
476894,"@115850 @AmazonHelp @115851 Sir,  can u give me ur number so that  I can share my live location so that u will know that I am at my home waiting for ur courier guy to pick the return and he won’t be able to misreport that I was not available n door was closed.",@227502 We've already responded to your query here: https://t.co/CQdrne7Bca. Request you to kindly drop your details over the secure link shared earlier. ^SC
989555,@AmazonHelp Most definitely :),"@354421 The sound of them is so yummmm!!! Btw, how was our recent sale? ^HA"
1517753,Woeful service @AmazonHelp - sound delivery drivers not doing their jobs.,"@472126 I'm sorry to hear this, Tom! We want you to have a great experience with us! Is there anything we can assist with today? ^FR"
2291430,"@AmazonHelp Sent you the reply from @102949. Yet ur reps making piller to post.
Enough now. 
@115851 
@1840 
@103142 can u intervene?",@665514 We've sent a correspondence to your registered email ID here: https://t.co/fYrzNInVt2. Kindly check and reply and we'll get back to you at the earliest. ^PS
637098,@AmazonHelp I had done an order by the time the payment was taken if had an unexpected bill come out declining my payment to yourself I spoke with an advisor who assured me I would be ok to make payment tommorow morning. Not the case,"@271079 When you have the time, you're able to provide direct agent feedback. You can do so via the survey that is sent at the conclusion of every call or chat. This will go directly to the agent's leadership. ^KP"
359530,@AmazonHelp ok gracias ya lo recibí,@172353 Excelente. En caso de que nos necesites no dudes en contactarnos. ^MB
2760865,@AmazonHelp Never mind  Called the delivery guy and sorted it out Thanks for help,@121290 Thanks for keeping us posted. Do let us know if there are any further concerns. ^GK
888307,"@AmazonHelp Yes, it asks if I want to replace with other stuff that I purchase... Also, by the way, I bought the insurance and can't find the policy for it anywhere...","@330917 Thanks for the information, Nuno! We'd like to help out any way we can, but do not have access to account information here on Twitter. Please reach us here by Phone or Chat: https://t.co/JzP7hlA23B and we will be happy to look into this for you!  ^FR"
619177,"@AmazonHelp Olá, agradeço pela ajuda https://t.co/QFU4eMuJik",@266927 Somente fala que não está disponível ou tem outro erro específico ? ^MB
21078,"@AmazonHelp And he left it on the doorstep anyway, after creating merry hell",@120614 Please reach out to us directly here: https://t.co/JzP7hlA23B and we can look into this. ^PK
231456,"@115850 - have written one mail. Request you to respond, as its urgent https://t.co/ZWu0SOIk3y","@171125 You would receive a reply soon. However, for immediate assistance please connect with our chat or phone support team. ^KA"
480398,Me quedo sin leer este finde el segundo de Martina por culpa de @116928 😫,"@229170 Hola María, lamentamos las molestias. ¿Qué ha sucedido? ¿Tienes un pedido pendiente de entrega? ^LG"
1401336,"@116875 Los felicito por la rapidez, calidad y buen precio de sus productos, es mi quinta compra con ustedes. ¡Felicidades!","@__migueloon__ Hola Miguel, nos alegra saber que ha recibido tu pedido 💙. ^MB"
426654,Dites @120533 je devais recevoir 1 colis hier via @4238 soit disant ce colis est dans ma boîte aux lettres mais je n'ai rien. Que faire?,"@216473 Bonjour Julie, désolé d'apprendre cela. Je vous invite à contacter notre SAV afin qu'une enquête puisse être ouverte. ^ARC"
77372,"@AmazonHelp Amazon themselves, cancelled the order and ordered a (more expensive) similar item cause it wasn't to be in stock till first week of January after ordering Wednesday last week and it saying it was to be delivered today. Having so many problems with Amazon recently.",@133246 I'm sorry to hear about this! We are here to help. Please reach out to us here: https://t.co/JzP7hlA23B Thanks for reaching out! ^VR
495897,@AmazonHelp How do I do that ^CS.,@233281 Try reaching us here: https://t.co/hApLpMlfHN ^AP
2500760,@115830 you sent me a promotional code but it’s not working once at my basket,"@286780 That's odd! Thanks for letting us know about this- we'd like to help! Are you getting an error message, or is the promotional price not being applied? Let us know! ^BL"
931572,@115821 @115850 its not letting me edit my advertisement; can you please explain me why the “condition”is in red. https://t.co/1C3BZXr17q,"@219239 Sourabh, could you confirm, if you're trying to sell an item on the website? Or is it something else? ^MS"
2406823,"@AmazonHelp Wäre es nicht möglich das zu implementieren? Wollte Anfangs zwar auf Amazon Music wechseln, war mit dem Service aber unzufrieden.","@308324 Dein Feedback gebe ich sehr gerne weiter. Ob sich hier etwas ändert, kann ich jedoch nicht versprechen. Liebe Grüße ^TA"
1439094,@115850 can you explain what are these Rs 1 mean https://t.co/c17GmrMvNZ,@453970 It means that the minimum amount for a recharge on Amazon is Rs.1.00. ^MP
260367,@AmazonHelp Hopefully you get back on your game because otherwise there won't be any reason to stick with Prime!,"@177957 Oh no, I'm sorry to hear this! Are you seeing recurring issues with a certain carrier? Let us know! We're here to help! ^KN"
5331,@AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?,"@116936 Hi there, I'm sorry for the delivery troubles! Just to confirm, are you trying to place an order right now, or is this an ongoing issue? Are we missing the promised delivery dates here: https://t.co/aaDyEz1VgE? ^DW"
424033,@AmazonHelp je demande juste une annulation pure et simple de la commande. Rien de plus.,@215944 N'ayant pas accès à votre compte via Twitter veuillez contacter notre SAV via: https://t.co/hgIrz98cdI afin de demander cela.^BR
1650946,@AmazonHelp Still not getting usefull solution of my refund problem shame you amazon,"@504215 I appreciate your patience. We've received your details, we are working on it and will get back to you at the earliest. ^SC"
304573,@AmazonHelp It's been cancelled for months and it's not an unexpected charge being that Amazon has been charging me for months even twice in August. Everyone who's talked to me tells me to cancel it even though I've already stated it's been cancelled for months,@188727 We'd like to investigate the charges and the associated account. Contact us here when you can: https://t.co/hApLpMlfHN ^SH
144093,@AmazonHelp Muchas gracias!! 👍🏻,"@148579 Con todo gusto, cualquier consulta adicional que tengas estamos para ayudarte 😄👌 ^MZ"
2824738,"Amazonの名前使った詐欺にあってからおかしいことが起こる。
Amazonのアカウント消したしここずっと何も頼んでないのに「一昨日買ったものだと思いますけど」って配達来るんだけどまぢなんですか…普通に怖いし迷惑なんだけど。",@669802 突然失礼いたします、公式サポートです。よろしければ、状況をお調べした上でご案内させていただきますので、お手数ですが、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN
2840296,@AmazonHelp Echo dot der ersten Generation und fireTv der neusten gestern erst angekommen!,"@790390 Eine Verbindung zwischen den Geräten ist im Moment nicht möglich. Wenn du den FireTV mit deiner Stimme steuern möchtest, geht das derzeit nur mit der Sprachfernbedienung. ^LN"
